FACT_DATE,PRODUCT_GROUP,IM_EUR,MEMBER_TYPE
29/12/2021,CORPORATE BOND LIQUIDATION GROUP,212001,CLIENT
29/12/2021,CRYPTO DERIVATIVES,835822,CLIENT
29/12/2021,DIVIDEND FUTURES,113288,HOUSE
29/12/2021,EQUITY DERIVATIVES,11465128540,CLIENT
29/12/2021,EQUITY DERIVATIVES,6092100145,HOUSE
29/12/2021,FIXED INCOME DERIVATIVES,8576249020,CLIENT
29/12/2021,FIXED INCOME DERIVATIVES,648653527,HOUSE
29/12/2021,FIXED INCOME DERIVATIVES ETF,1808033,CLIENT
29/12/2021,FIXED INCOME DERIVATIVES ETF,1692292,HOUSE
29/12/2021,FX DERIVATIVES,96815909,CLIENT
29/12/2021,FX DERIVATIVES,58193774,HOUSE
29/12/2021,GC POOLING,362574282,CLIENT
29/12/2021,GC POOLING,1745786156,HOUSE
29/12/2021,OTC IRS,13777933162,CLIENT
29/12/2021,OTC IRS,9776547069,HOUSE
29/12/2021,PRECIOUS METALS DERIVATIVES,4501841,CLIENT
29/12/2021,PRECIOUS METALS DERIVATIVES,1982737,HOUSE
29/12/2021,SUPPLEMENTARY MARGINS,965839526,CLIENT
29/12/2021,SUPPLEMENTARY MARGINS,785760786,HOUSE
30/12/2021,ASIA COOPERATION PRODUCTS,3948228,CLIENT
30/12/2021,ASIA COOPERATION PRODUCTS,96946,HOUSE
30/12/2021,"CASH, REPO, SECLEND BOND",241694545,CLIENT
30/12/2021,"CASH, REPO, SECLEND BOND",2823763800,HOUSE
30/12/2021,"CASH, REPO, SECLEND EQUITY",961507052,CLIENT
30/12/2021,"CASH, REPO, SECLEND EQUITY",256417445,HOUSE
30/12/2021,COMMODITY DERIVATIVES,22141565,CLIENT
30/12/2021,COMMODITY DERIVATIVES,18354328,HOUSE
30/12/2021,CORPORATE BOND LIQUIDATION GROUP,211842,CLIENT
30/12/2021,CRYPTO DERIVATIVES,684843,CLIENT
30/12/2021,DIVIDEND FUTURES,111928,HOUSE
30/12/2021,EQUITY DERIVATIVES,11389813161,CLIENT
30/12/2021,EQUITY DERIVATIVES,6065893988,HOUSE
30/12/2021,FIXED INCOME DERIVATIVES,8992707914,CLIENT
30/12/2021,FIXED INCOME DERIVATIVES,644037828,HOUSE
30/12/2021,FIXED INCOME DERIVATIVES ETF,1721640,CLIENT
30/12/2021,FIXED INCOME DERIVATIVES ETF,1644658,HOUSE
30/12/2021,FX DERIVATIVES,95924935,CLIENT
30/12/2021,FX DERIVATIVES,57906660,HOUSE
30/12/2021,GC POOLING,374869711,CLIENT
30/12/2021,GC POOLING,1530611406,HOUSE
30/12/2021,OTC IRS,13805784473,CLIENT
30/12/2021,OTC IRS,9845441737,HOUSE
30/12/2021,PRECIOUS METALS DERIVATIVES,4460840,CLIENT
30/12/2021,PRECIOUS METALS DERIVATIVES,1607640,HOUSE
30/12/2021,SUPPLEMENTARY MARGINS,965839526,CLIENT
30/12/2021,SUPPLEMENTARY MARGINS,764809225,HOUSE
31/12/2021,ASIA COOPERATION PRODUCTS,3948228,CLIENT
31/12/2021,ASIA COOPERATION PRODUCTS,96946,HOUSE
31/12/2021,"CASH, REPO, SECLEND BOND",273684931,CLIENT
31/12/2021,"CASH, REPO, SECLEND BOND",2902787573,HOUSE
31/12/2021,"CASH, REPO, SECLEND EQUITY",531773785,CLIENT
31/12/2021,"CASH, REPO, SECLEND EQUITY",151020615,HOUSE
31/12/2021,COMMODITY DERIVATIVES,22022265,CLIENT
31/12/2021,COMMODITY DERIVATIVES,18251502,HOUSE
31/12/2021,CORPORATE BOND LIQUIDATION GROUP,212201,CLIENT
31/12/2021,CRYPTO DERIVATIVES,684863,CLIENT
31/12/2021,DIVIDEND FUTURES,110975,HOUSE
31/12/2021,EQUITY DERIVATIVES,11357449662,CLIENT
31/12/2021,EQUITY DERIVATIVES,6068184729,HOUSE
31/12/2021,FIXED INCOME DERIVATIVES,8975213387,CLIENT
31/12/2021,FIXED INCOME DERIVATIVES,664557640,HOUSE
31/12/2021,FIXED INCOME DERIVATIVES ETF,1700898,CLIENT
31/12/2021,FIXED INCOME DERIVATIVES ETF,1628425,HOUSE
31/12/2021,FX DERIVATIVES,95925239,CLIENT
31/12/2021,FX DERIVATIVES,57907635,HOUSE
31/12/2021,GC POOLING,325338070,CLIENT
31/12/2021,GC POOLING,1459698686,HOUSE
31/12/2021,OTC IRS,13763450632,CLIENT
31/12/2021,OTC IRS,9814020253,HOUSE
31/12/2021,PRECIOUS METALS DERIVATIVES,4463946,CLIENT
31/12/2021,PRECIOUS METALS DERIVATIVES,1562223,HOUSE
31/12/2021,SUPPLEMENTARY MARGINS,1022950886,CLIENT
31/12/2021,SUPPLEMENTARY MARGINS,871628704,HOUSE
03/01/2022,ASIA COOPERATION PRODUCTS,3595589,CLIENT
03/01/2022,ASIA COOPERATION PRODUCTS,64945,HOUSE
03/01/2022,"CASH, REPO, SECLEND BOND",247306499,CLIENT
03/01/2022,"CASH, REPO, SECLEND BOND",2420756723,HOUSE
03/01/2022,"CASH, REPO, SECLEND EQUITY",1169883098,CLIENT
03/01/2022,"CASH, REPO, SECLEND EQUITY",302781014,HOUSE
03/01/2022,COMMODITY DERIVATIVES,21709211,CLIENT
03/01/2022,COMMODITY DERIVATIVES,17998601,HOUSE
03/01/2022,CORPORATE BOND LIQUIDATION GROUP,210724,CLIENT
03/01/2022,CRYPTO DERIVATIVES,27119,CLIENT
03/01/2022,DIVIDEND FUTURES,109839,HOUSE
03/01/2022,EQUITY DERIVATIVES,11490853140,CLIENT
03/01/2022,EQUITY DERIVATIVES,6033511240,HOUSE
03/01/2022,FIXED INCOME DERIVATIVES,8844463834,CLIENT
03/01/2022,FIXED INCOME DERIVATIVES,662399533,HOUSE
03/01/2022,FIXED INCOME DERIVATIVES ETF,1740633,CLIENT
03/01/2022,FIXED INCOME DERIVATIVES ETF,1683380,HOUSE
03/01/2022,FX DERIVATIVES,96000433,CLIENT
03/01/2022,FX DERIVATIVES,57986479,HOUSE
03/01/2022,GC POOLING,350611036,CLIENT
03/01/2022,GC POOLING,1837671183,HOUSE
03/01/2022,OTC IRS,13693117908,CLIENT
03/01/2022,OTC IRS,9745874914,HOUSE
03/01/2022,PRECIOUS METALS DERIVATIVES,4416075,CLIENT
03/01/2022,PRECIOUS METALS DERIVATIVES,1689441,HOUSE
03/01/2022,SUPPLEMENTARY MARGINS,840554556,CLIENT
03/01/2022,SUPPLEMENTARY MARGINS,778893344,HOUSE
04/01/2022,ASIA COOPERATION PRODUCTS,9039882,CLIENT
04/01/2022,ASIA COOPERATION PRODUCTS,57360,HOUSE
04/01/2022,"CASH, REPO, SECLEND BOND",247741164,CLIENT
04/01/2022,"CASH, REPO, SECLEND BOND",2231740151,HOUSE
04/01/2022,"CASH, REPO, SECLEND EQUITY",1894155690,CLIENT
04/01/2022,"CASH, REPO, SECLEND EQUITY",466599102,HOUSE
04/01/2022,COMMODITY DERIVATIVES,22037256,CLIENT
04/01/2022,COMMODITY DERIVATIVES,18279391,HOUSE
04/01/2022,CORPORATE BOND LIQUIDATION GROUP,467783,CLIENT
04/01/2022,CRYPTO DERIVATIVES,164663,CLIENT
04/01/2022,DIVIDEND FUTURES,109672,HOUSE
04/01/2022,EQUITY DERIVATIVES,11466094866,CLIENT
04/01/2022,EQUITY DERIVATIVES,5945803781,HOUSE
04/01/2022,FIXED INCOME DERIVATIVES,9000291780,CLIENT
04/01/2022,FIXED INCOME DERIVATIVES,657751673,HOUSE
04/01/2022,FIXED INCOME DERIVATIVES ETF,2556298,CLIENT
04/01/2022,FIXED INCOME DERIVATIVES ETF,2042050,HOUSE
04/01/2022,FX DERIVATIVES,95699516,CLIENT
04/01/2022,FX DERIVATIVES,58020805,HOUSE
04/01/2022,GC POOLING,293806627,CLIENT
04/01/2022,GC POOLING,1910966594,HOUSE
04/01/2022,OTC IRS,13680502994,CLIENT
04/01/2022,OTC IRS,9766485386,HOUSE
04/01/2022,PRECIOUS METALS DERIVATIVES,4480555,CLIENT
04/01/2022,PRECIOUS METALS DERIVATIVES,1816592,HOUSE
04/01/2022,SUPPLEMENTARY MARGINS,840554556,CLIENT
04/01/2022,SUPPLEMENTARY MARGINS,731050566,HOUSE
05/01/2022,ASIA COOPERATION PRODUCTS,5826075,CLIENT
05/01/2022,ASIA COOPERATION PRODUCTS,490069,HOUSE
05/01/2022,"CASH, REPO, SECLEND BOND",247762746,CLIENT
05/01/2022,"CASH, REPO, SECLEND BOND",2385218166,HOUSE
05/01/2022,"CASH, REPO, SECLEND EQUITY",1902669357,CLIENT
05/01/2022,"CASH, REPO, SECLEND EQUITY",457968222,HOUSE
05/01/2022,COMMODITY DERIVATIVES,22090629,CLIENT
05/01/2022,COMMODITY DERIVATIVES,18284359,HOUSE
05/01/2022,CORPORATE BOND LIQUIDATION GROUP,619026,CLIENT
05/01/2022,CRYPTO DERIVATIVES,303275,CLIENT
05/01/2022,DIVIDEND FUTURES,107671,HOUSE
05/01/2022,EQUITY DERIVATIVES,11610991699,CLIENT
05/01/2022,EQUITY DERIVATIVES,5851964543,HOUSE
05/01/2022,FIXED INCOME DERIVATIVES,9067875653,CLIENT
05/01/2022,FIXED INCOME DERIVATIVES,636390011,HOUSE
05/01/2022,FIXED INCOME DERIVATIVES ETF,3179662,CLIENT
05/01/2022,FIXED INCOME DERIVATIVES ETF,2061272,HOUSE
05/01/2022,FX DERIVATIVES,95858360,CLIENT
05/01/2022,FX DERIVATIVES,58034632,HOUSE
05/01/2022,GC POOLING,320902080,CLIENT
05/01/2022,GC POOLING,1937595139,HOUSE
05/01/2022,OTC IRS,13657605880,CLIENT
05/01/2022,OTC IRS,9678195972,HOUSE
05/01/2022,PRECIOUS METALS DERIVATIVES,4495208,CLIENT
05/01/2022,PRECIOUS METALS DERIVATIVES,1030849,HOUSE
05/01/2022,SUPPLEMENTARY MARGINS,840554556,CLIENT
05/01/2022,SUPPLEMENTARY MARGINS,767900984,HOUSE
06/01/2022,ASIA COOPERATION PRODUCTS,4869343,CLIENT
06/01/2022,ASIA COOPERATION PRODUCTS,48848,HOUSE
06/01/2022,"CASH, REPO, SECLEND BOND",253493199,CLIENT
06/01/2022,"CASH, REPO, SECLEND BOND",2469031816,HOUSE
06/01/2022,"CASH, REPO, SECLEND EQUITY",1699669590,CLIENT
06/01/2022,"CASH, REPO, SECLEND EQUITY",440838856,HOUSE
06/01/2022,COMMODITY DERIVATIVES,22018061,CLIENT
06/01/2022,COMMODITY DERIVATIVES,18251143,HOUSE
06/01/2022,CORPORATE BOND LIQUIDATION GROUP,614057,CLIENT
06/01/2022,CRYPTO DERIVATIVES,24983,CLIENT
06/01/2022,DIVIDEND FUTURES,107511,HOUSE
06/01/2022,EQUITY DERIVATIVES,11532949694,CLIENT
06/01/2022,EQUITY DERIVATIVES,5924749682,HOUSE
06/01/2022,FIXED INCOME DERIVATIVES,9238064045,CLIENT
06/01/2022,FIXED INCOME DERIVATIVES,622223546,HOUSE
06/01/2022,FIXED INCOME DERIVATIVES ETF,3989655,CLIENT
06/01/2022,FIXED INCOME DERIVATIVES ETF,2398360,HOUSE
06/01/2022,FX DERIVATIVES,95814367,CLIENT
06/01/2022,FX DERIVATIVES,58005307,HOUSE
06/01/2022,GC POOLING,351039700,CLIENT
06/01/2022,GC POOLING,1987153553,HOUSE
06/01/2022,OTC IRS,13583536780,CLIENT
06/01/2022,OTC IRS,9649730630,HOUSE
06/01/2022,PRECIOUS METALS DERIVATIVES,4442012,CLIENT
06/01/2022,PRECIOUS METALS DERIVATIVES,1847950,HOUSE
06/01/2022,SUPPLEMENTARY MARGINS,840554556,CLIENT
06/01/2022,SUPPLEMENTARY MARGINS,810305013,HOUSE
07/01/2022,ASIA COOPERATION PRODUCTS,8603573,CLIENT
07/01/2022,ASIA COOPERATION PRODUCTS,120713,HOUSE
07/01/2022,"CASH, REPO, SECLEND BOND",252834684,CLIENT
07/01/2022,"CASH, REPO, SECLEND BOND",2456584375,HOUSE
07/01/2022,"CASH, REPO, SECLEND EQUITY",1325185053,CLIENT
07/01/2022,"CASH, REPO, SECLEND EQUITY",362079943,HOUSE
07/01/2022,COMMODITY DERIVATIVES,22109734,CLIENT
07/01/2022,COMMODITY DERIVATIVES,18336718,HOUSE
07/01/2022,CORPORATE BOND LIQUIDATION GROUP,714653,CLIENT
07/01/2022,CRYPTO DERIVATIVES,24231,CLIENT
07/01/2022,DIVIDEND FUTURES,106487,HOUSE
07/01/2022,EQUITY DERIVATIVES,11445241251,CLIENT
07/01/2022,EQUITY DERIVATIVES,5934322151,HOUSE
07/01/2022,FIXED INCOME DERIVATIVES,9356540368,CLIENT
07/01/2022,FIXED INCOME DERIVATIVES,695005510,HOUSE
07/01/2022,FIXED INCOME DERIVATIVES ETF,4482368,CLIENT
07/01/2022,FIXED INCOME DERIVATIVES ETF,2541913,HOUSE
07/01/2022,FX DERIVATIVES,95937781,CLIENT
07/01/2022,FX DERIVATIVES,58029866,HOUSE
07/01/2022,GC POOLING,400868723,CLIENT
07/01/2022,GC POOLING,2292361514,HOUSE
07/01/2022,OTC IRS,13567777417,CLIENT
07/01/2022,OTC IRS,9597839928,HOUSE
07/01/2022,PRECIOUS METALS DERIVATIVES,4449120,CLIENT
07/01/2022,PRECIOUS METALS DERIVATIVES,1831068,HOUSE
07/01/2022,SUPPLEMENTARY MARGINS,878347250,CLIENT
07/01/2022,SUPPLEMENTARY MARGINS,881241638,HOUSE
10/01/2022,ASIA COOPERATION PRODUCTS,16448336,CLIENT
10/01/2022,ASIA COOPERATION PRODUCTS,281920,HOUSE
10/01/2022,"CASH, REPO, SECLEND BOND",289865915,CLIENT
10/01/2022,"CASH, REPO, SECLEND BOND",2389030113,HOUSE
10/01/2022,"CASH, REPO, SECLEND EQUITY",1611291136,CLIENT
10/01/2022,"CASH, REPO, SECLEND EQUITY",404627421,HOUSE
10/01/2022,COMMODITY DERIVATIVES,22025660,CLIENT
10/01/2022,COMMODITY DERIVATIVES,18300093,HOUSE
10/01/2022,CORPORATE BOND LIQUIDATION GROUP,832521,CLIENT
10/01/2022,CRYPTO DERIVATIVES,524700,CLIENT
10/01/2022,DIVIDEND FUTURES,105508,HOUSE
10/01/2022,EQUITY DERIVATIVES,11549021406,CLIENT
10/01/2022,EQUITY DERIVATIVES,5984605327,HOUSE
10/01/2022,FIXED INCOME DERIVATIVES,9348922924,CLIENT
10/01/2022,FIXED INCOME DERIVATIVES,652406937,HOUSE
10/01/2022,FIXED INCOME DERIVATIVES ETF,4752444,CLIENT
10/01/2022,FIXED INCOME DERIVATIVES ETF,2701115,HOUSE
10/01/2022,FX DERIVATIVES,95894678,CLIENT
10/01/2022,FX DERIVATIVES,57886844,HOUSE
10/01/2022,GC POOLING,401018479,CLIENT
10/01/2022,GC POOLING,2312779438,HOUSE
10/01/2022,OTC IRS,13566351610,CLIENT
10/01/2022,OTC IRS,9673909571,HOUSE
10/01/2022,PRECIOUS METALS DERIVATIVES,5228729,CLIENT
10/01/2022,PRECIOUS METALS DERIVATIVES,4154764,HOUSE
10/01/2022,SUPPLEMENTARY MARGINS,928678553,CLIENT
10/01/2022,SUPPLEMENTARY MARGINS,940352690,HOUSE
11/01/2022,ASIA COOPERATION PRODUCTS,22103344,CLIENT
11/01/2022,ASIA COOPERATION PRODUCTS,123155,HOUSE
11/01/2022,"CASH, REPO, SECLEND BOND",348148904,CLIENT
11/01/2022,"CASH, REPO, SECLEND BOND",2447134204,HOUSE
11/01/2022,"CASH, REPO, SECLEND EQUITY",1746119400,CLIENT
11/01/2022,"CASH, REPO, SECLEND EQUITY",422270526,HOUSE
11/01/2022,COMMODITY DERIVATIVES,22267189,CLIENT
11/01/2022,COMMODITY DERIVATIVES,18506553,HOUSE
11/01/2022,CORPORATE BOND LIQUIDATION GROUP,830520,CLIENT
11/01/2022,CRYPTO DERIVATIVES,275168,CLIENT
11/01/2022,DIVIDEND FUTURES,104541,HOUSE
11/01/2022,EQUITY DERIVATIVES,11688396928,CLIENT
11/01/2022,EQUITY DERIVATIVES,6073763245,HOUSE
11/01/2022,FIXED INCOME DERIVATIVES,9384394446,CLIENT
11/01/2022,FIXED INCOME DERIVATIVES,636019617,HOUSE
11/01/2022,FIXED INCOME DERIVATIVES ETF,4233827,CLIENT
11/01/2022,FIXED INCOME DERIVATIVES ETF,2553886,HOUSE
11/01/2022,FX DERIVATIVES,96056926,CLIENT
11/01/2022,FX DERIVATIVES,57943965,HOUSE
11/01/2022,GC POOLING,443635038,CLIENT
11/01/2022,GC POOLING,2157981749,HOUSE
11/01/2022,OTC IRS,13585241676,CLIENT
11/01/2022,OTC IRS,9737292344,HOUSE
11/01/2022,PRECIOUS METALS DERIVATIVES,6197321,CLIENT
11/01/2022,PRECIOUS METALS DERIVATIVES,5253735,HOUSE
11/01/2022,SUPPLEMENTARY MARGINS,928678553,CLIENT
11/01/2022,SUPPLEMENTARY MARGINS,987774895,HOUSE
12/01/2022,ASIA COOPERATION PRODUCTS,41854424,CLIENT
12/01/2022,ASIA COOPERATION PRODUCTS,765234,HOUSE
12/01/2022,"CASH, REPO, SECLEND BOND",361613066,CLIENT
12/01/2022,"CASH, REPO, SECLEND BOND",2444518714,HOUSE
12/01/2022,"CASH, REPO, SECLEND EQUITY",1626588731,CLIENT
12/01/2022,"CASH, REPO, SECLEND EQUITY",405580528,HOUSE
12/01/2022,COMMODITY DERIVATIVES,22697308,CLIENT
12/01/2022,COMMODITY DERIVATIVES,18877288,HOUSE
12/01/2022,CORPORATE BOND LIQUIDATION GROUP,835266,CLIENT
12/01/2022,CRYPTO DERIVATIVES,542636,CLIENT
12/01/2022,DIVIDEND FUTURES,103733,HOUSE
12/01/2022,EQUITY DERIVATIVES,11763204562,CLIENT
12/01/2022,EQUITY DERIVATIVES,6210023050,HOUSE
12/01/2022,FIXED INCOME DERIVATIVES,9410401435,CLIENT
12/01/2022,FIXED INCOME DERIVATIVES,612147140,HOUSE
12/01/2022,FIXED INCOME DERIVATIVES ETF,4019724,CLIENT
12/01/2022,FIXED INCOME DERIVATIVES ETF,2454656,HOUSE
12/01/2022,FX DERIVATIVES,97174093,CLIENT
12/01/2022,FX DERIVATIVES,58210920,HOUSE
12/01/2022,GC POOLING,453908836,CLIENT
12/01/2022,GC POOLING,2267414860,HOUSE
12/01/2022,OTC IRS,13682465110,CLIENT
12/01/2022,OTC IRS,9797789228,HOUSE
12/01/2022,PRECIOUS METALS DERIVATIVES,6092227,CLIENT
12/01/2022,PRECIOUS METALS DERIVATIVES,4301798,HOUSE
12/01/2022,SUPPLEMENTARY MARGINS,1063201300,CLIENT
12/01/2022,SUPPLEMENTARY MARGINS,1044925812,HOUSE
13/01/2022,ASIA COOPERATION PRODUCTS,11083527,CLIENT
13/01/2022,ASIA COOPERATION PRODUCTS,1294559,HOUSE
13/01/2022,"CASH, REPO, SECLEND BOND",482029114,CLIENT
13/01/2022,"CASH, REPO, SECLEND BOND",2452006256,HOUSE
13/01/2022,"CASH, REPO, SECLEND EQUITY",1555457037,CLIENT
13/01/2022,"CASH, REPO, SECLEND EQUITY",362305071,HOUSE
13/01/2022,COMMODITY DERIVATIVES,22747243,CLIENT
13/01/2022,COMMODITY DERIVATIVES,18925538,HOUSE
13/01/2022,CORPORATE BOND LIQUIDATION GROUP,831409,CLIENT
13/01/2022,CRYPTO DERIVATIVES,407158,CLIENT
13/01/2022,DIVIDEND FUTURES,102892,HOUSE
13/01/2022,EQUITY DERIVATIVES,11675411549,CLIENT
13/01/2022,EQUITY DERIVATIVES,6133544915,HOUSE
13/01/2022,FIXED INCOME DERIVATIVES,9452956701,CLIENT
13/01/2022,FIXED INCOME DERIVATIVES,642414319,HOUSE
13/01/2022,FIXED INCOME DERIVATIVES ETF,4019431,CLIENT
13/01/2022,FIXED INCOME DERIVATIVES ETF,2456636,HOUSE
13/01/2022,FX DERIVATIVES,106605703,CLIENT
13/01/2022,FX DERIVATIVES,59789204,HOUSE
13/01/2022,GC POOLING,432685354,CLIENT
13/01/2022,GC POOLING,2590220345,HOUSE
13/01/2022,OTC IRS,13803685452,CLIENT
13/01/2022,OTC IRS,9918178353,HOUSE
13/01/2022,PRECIOUS METALS DERIVATIVES,6112516,CLIENT
13/01/2022,PRECIOUS METALS DERIVATIVES,4393708,HOUSE
13/01/2022,SUPPLEMENTARY MARGINS,1081300276,CLIENT
13/01/2022,SUPPLEMENTARY MARGINS,1117058570,HOUSE
14/01/2022,ASIA COOPERATION PRODUCTS,7844158,CLIENT
14/01/2022,ASIA COOPERATION PRODUCTS,90430,HOUSE
14/01/2022,"CASH, REPO, SECLEND BOND",536837379,CLIENT
14/01/2022,"CASH, REPO, SECLEND BOND",2621100875,HOUSE
14/01/2022,"CASH, REPO, SECLEND EQUITY",1495307665,CLIENT
14/01/2022,"CASH, REPO, SECLEND EQUITY",372308647,HOUSE
14/01/2022,COMMODITY DERIVATIVES,22923657,CLIENT
14/01/2022,COMMODITY DERIVATIVES,19086554,HOUSE
14/01/2022,CORPORATE BOND LIQUIDATION GROUP,827977,CLIENT
14/01/2022,CRYPTO DERIVATIVES,535941,CLIENT
14/01/2022,DIVIDEND FUTURES,102233,HOUSE
14/01/2022,EQUITY DERIVATIVES,11565028761,CLIENT
14/01/2022,EQUITY DERIVATIVES,6191723219,HOUSE
14/01/2022,FIXED INCOME DERIVATIVES,9473428820,CLIENT
14/01/2022,FIXED INCOME DERIVATIVES,678766410,HOUSE
14/01/2022,FIXED INCOME DERIVATIVES ETF,4848086,CLIENT
14/01/2022,FIXED INCOME DERIVATIVES ETF,3817684,HOUSE
14/01/2022,FX DERIVATIVES,106601422,CLIENT
14/01/2022,FX DERIVATIVES,59719835,HOUSE
14/01/2022,GC POOLING,454265764,CLIENT
14/01/2022,GC POOLING,2272848575,HOUSE
14/01/2022,OTC IRS,13666811557,CLIENT
14/01/2022,OTC IRS,9924829214,HOUSE
14/01/2022,PRECIOUS METALS DERIVATIVES,7117417,CLIENT
14/01/2022,PRECIOUS METALS DERIVATIVES,6215012,HOUSE
14/01/2022,SUPPLEMENTARY MARGINS,1094182204,CLIENT
14/01/2022,SUPPLEMENTARY MARGINS,1098735305,HOUSE
17/01/2022,ASIA COOPERATION PRODUCTS,3092549,CLIENT
17/01/2022,ASIA COOPERATION PRODUCTS,72483,HOUSE
17/01/2022,"CASH, REPO, SECLEND BOND",537807374,CLIENT
17/01/2022,"CASH, REPO, SECLEND BOND",2614364397,HOUSE
17/01/2022,"CASH, REPO, SECLEND EQUITY",1406534585,CLIENT
17/01/2022,"CASH, REPO, SECLEND EQUITY",380451938,HOUSE
17/01/2022,COMMODITY DERIVATIVES,23103376,CLIENT
17/01/2022,COMMODITY DERIVATIVES,19242715,HOUSE
17/01/2022,CORPORATE BOND LIQUIDATION GROUP,678632,CLIENT
17/01/2022,CRYPTO DERIVATIVES,528150,CLIENT
17/01/2022,DIVIDEND FUTURES,101755,HOUSE
17/01/2022,EQUITY DERIVATIVES,11591125671,CLIENT
17/01/2022,EQUITY DERIVATIVES,6206242792,HOUSE
17/01/2022,FIXED INCOME DERIVATIVES,9466410813,CLIENT
17/01/2022,FIXED INCOME DERIVATIVES,656005283,HOUSE
17/01/2022,FIXED INCOME DERIVATIVES ETF,5405431,CLIENT
17/01/2022,FIXED INCOME DERIVATIVES ETF,3992214,HOUSE
17/01/2022,FX DERIVATIVES,106613193,CLIENT
17/01/2022,FX DERIVATIVES,59746086,HOUSE
17/01/2022,GC POOLING,477963201,CLIENT
17/01/2022,GC POOLING,2301852025,HOUSE
17/01/2022,OTC IRS,13647578591,CLIENT
17/01/2022,OTC IRS,9956370327,HOUSE
17/01/2022,PRECIOUS METALS DERIVATIVES,7002769,CLIENT
17/01/2022,PRECIOUS METALS DERIVATIVES,6105622,HOUSE
17/01/2022,SUPPLEMENTARY MARGINS,1116971422,CLIENT
17/01/2022,SUPPLEMENTARY MARGINS,1117771777,HOUSE
18/01/2022,ASIA COOPERATION PRODUCTS,4574380,CLIENT
18/01/2022,ASIA COOPERATION PRODUCTS,32876,HOUSE
18/01/2022,"CASH, REPO, SECLEND BOND",532579560,CLIENT
18/01/2022,"CASH, REPO, SECLEND BOND",2651138367,HOUSE
18/01/2022,"CASH, REPO, SECLEND EQUITY",1422669587,CLIENT
18/01/2022,"CASH, REPO, SECLEND EQUITY",389162687,HOUSE
18/01/2022,COMMODITY DERIVATIVES,23141183,CLIENT
18/01/2022,COMMODITY DERIVATIVES,19276480,HOUSE
18/01/2022,CORPORATE BOND LIQUIDATION GROUP,680717,CLIENT
18/01/2022,CRYPTO DERIVATIVES,521194,CLIENT
18/01/2022,DIVIDEND FUTURES,101787,HOUSE
18/01/2022,EQUITY DERIVATIVES,11591440582,CLIENT
18/01/2022,EQUITY DERIVATIVES,6189812575,HOUSE
18/01/2022,FIXED INCOME DERIVATIVES,9609233911,CLIENT
18/01/2022,FIXED INCOME DERIVATIVES,683862130,HOUSE
18/01/2022,FIXED INCOME DERIVATIVES ETF,8871293,CLIENT
18/01/2022,FIXED INCOME DERIVATIVES ETF,3501601,HOUSE
18/01/2022,FX DERIVATIVES,106443197,CLIENT
18/01/2022,FX DERIVATIVES,59804277,HOUSE
18/01/2022,GC POOLING,463262635,CLIENT
18/01/2022,GC POOLING,2343145557,HOUSE
18/01/2022,OTC IRS,13699244855,CLIENT
18/01/2022,OTC IRS,9982971456,HOUSE
18/01/2022,PRECIOUS METALS DERIVATIVES,7133500,CLIENT
18/01/2022,PRECIOUS METALS DERIVATIVES,6315586,HOUSE
18/01/2022,SUPPLEMENTARY MARGINS,1164677464,CLIENT
18/01/2022,SUPPLEMENTARY MARGINS,1167172360,HOUSE
19/01/2022,ASIA COOPERATION PRODUCTS,5821689,CLIENT
19/01/2022,ASIA COOPERATION PRODUCTS,180319,HOUSE
19/01/2022,"CASH, REPO, SECLEND BOND",551980832,CLIENT
19/01/2022,"CASH, REPO, SECLEND BOND",2742929684,HOUSE
19/01/2022,"CASH, REPO, SECLEND EQUITY",1569258270,CLIENT
19/01/2022,"CASH, REPO, SECLEND EQUITY",403808523,HOUSE
19/01/2022,COMMODITY DERIVATIVES,5298785,CLIENT
19/01/2022,COMMODITY DERIVATIVES,4209721,HOUSE
19/01/2022,CORPORATE BOND LIQUIDATION GROUP,702429,CLIENT
19/01/2022,CORPORATE BOND LIQUIDATION GROUP,109998,HOUSE
19/01/2022,CRYPTO DERIVATIVES,524281,CLIENT
19/01/2022,DIVIDEND FUTURES,100948,HOUSE
19/01/2022,EQUITY DERIVATIVES,11697385713,CLIENT
19/01/2022,EQUITY DERIVATIVES,6130481621,HOUSE
19/01/2022,FIXED INCOME DERIVATIVES,9683034461,CLIENT
19/01/2022,FIXED INCOME DERIVATIVES,726981444,HOUSE
19/01/2022,FIXED INCOME DERIVATIVES ETF,5716096,CLIENT
19/01/2022,FIXED INCOME DERIVATIVES ETF,4393692,HOUSE
19/01/2022,FX DERIVATIVES,106314491,CLIENT
19/01/2022,FX DERIVATIVES,59731687,HOUSE
19/01/2022,GC POOLING,468552172,CLIENT
19/01/2022,GC POOLING,2310239482,HOUSE
19/01/2022,OTC IRS,13681026179,CLIENT
19/01/2022,OTC IRS,9881640654,HOUSE
19/01/2022,PRECIOUS METALS DERIVATIVES,7804729,CLIENT
19/01/2022,PRECIOUS METALS DERIVATIVES,7283252,HOUSE
19/01/2022,SUPPLEMENTARY MARGINS,1210139490,CLIENT
19/01/2022,SUPPLEMENTARY MARGINS,1252713365,HOUSE
20/01/2022,ASIA COOPERATION PRODUCTS,12254129,CLIENT
20/01/2022,ASIA COOPERATION PRODUCTS,62998,HOUSE
20/01/2022,"CASH, REPO, SECLEND BOND",638624204,CLIENT
